0,22516,22511,22504,22500,22493
1,21722,21722,21723,21723,21723
2,22597,22597,22598,22598,22598
3,21676,21676,21676,21676,21676
4,22384,22384,22384,22384,22372
5,22387,22385,22384,22385,22385
6,21671,21671,21671,21671,21671
7,21671,21671,21671,21671,21671
8,21733,21733,21733,21733,21733
9,21675,21675,21675,21675,21675
10,22452,22452,22454,22455,22456
11,22476,22474,22474,22483,22484
12,22338,22336,22340,22348,22358
13,21900,21902,21902,21907,21906
14,21736,21736,21736,21736,21736
15,21767,21790,21790,21790,21790
16,21881,21881,21881,21881,21881
17,22526,22526,22526,22526,22526
18,22614,22614,22614,22614,22614
19,22582,22582,22582,22576,22576
20,21840,21840,21840,21840,21840
21,22617,22617,22617,22617,22617
22,22577,22577,22577,22581,22581
23,22571,22548,22548,22548,22553
24,21692,21692,21692,21691,21689
25,22593,22593,22593,22593,22593
26,21746,21747,21747,21747,21746
27,22608,22602,22602,22602,22602
28,21767,21767,21767,21767,21767
29,22598,22598,22598,22598,22600
30,22496,22496,22496,22496,22496
31,22482,22482,22482,22482,22472
32,22580,22580,22580,22580,22580
33,21688,21688,21688,21688,21687
34,22369,22370,22370,22371,22374
35,22124,22129,22135,22135,22136
36,22593,22593,22593,22593,22593
37,22540,22540,22540,22554,22554
38,22608,22607,22607,22608,22607
39,22520,22525,22528,22539,22538
40,21775,21775,21776,21775,21776
41,21678,21678,21677,21677,21677
42,22605,22606,22606,22605,22606
43,22612,22613,22613,22613,22612
44,21767,21767,21767,21767,21767
45,22376,22374,22372,22365,22365
46,21767,21767,21767,21767,21767
47,22242,22241,22240,22239,22238
48,22595,22596,22596,22594,22594
49,21782,21783,21782,21782,21783
50,21685,21686,21686,21686,21686
51,22617,22617,22617,22617,22617
52,21752,21752,21752,21753,21752
53,22043,22041,22037,22034,22033
54,21682,21682,21682,21682,21682
55,22604,22604,22603,22603,22607
56,21671,21671,21671,21671,21671
57,22590,22579,22574,22571,22569
58,22506,22487,22487,22487,22506
59,22580,22580,22580,22580,22580
60,21811,21772,21785,21785,21794
61,22608,22608,22608,22608,22604
62,22609,22609,22609,22608,22608
63,22219,22219,22222,22221,22222
64,21766,21766,21766,21766,21733
65,21671,21671,21671,21671,21671
66,21835,21835,21835,21835,21858
67,22593,22593,22593,22593,22593
68,21671,21671,21671,21671,21671
69,21676,21676,21676,21676,21677
70,22582,22582,22582,22582,22582
71,21778,21778,21778,21778,21778
72,22554,22554,22554,22554,22567
73,21868,21867,21868,21873,21877
74,22593,22593,22593,22593,22593
75,22215,22215,22215,22216,22216
76,21767,21767,21767,21767,21767
77,22617,22617,22617,22617,22617
78,22360,22360,22360,22372,22372
79,21746,21746,21746,21746,21746
80,21679,21679,21679,21679,21679
81,22605,22603,22603,22603,22606
82,21833,21833,21833,21833,21833
83,21767,21767,21767,21767,21767
84,21719,21718,21718,21717,21717
85,21671,21671,21671,21671,21671
86,22604,22604,22604,22604,22604
87,21767,21767,21767,21767,21767
88,21671,21671,21671,21671,21671
89,21672,21672,21672,21673,21673
90,22593,22593,22593,22593,22593
91,22321,22321,22326,22325,22337
92,21671,21671,21671,21671,21671
93,22248,22247,22246,22245,22245
94,21674,21674,21674,21674,21674
95,22615,22615,22614,22615,22615
96,22617,22617,22617,22617,22617
97,21766,21766,21766,21767,21766
98,21745,21745,21745,21746,21745
99,21779,21779,21779,21779,21779
100,22217,22218,22217,22217,22217
101,21745,21745,21746,21746,21746
102,22593,22593,22593,22593,22593
103,21743,21744,21743,21744,21744
104,21674,21673,21673,21673,21673
105,21673,21673,21673,21673,21673
106,21674,21674,21674,21674,21674
107,22617,22617,22617,22617,22617
108,22581,22581,22583,22583,22583
109,21686,21686,21686,21686,21687
110,21767,21767,21767,21767,21767
111,21748,21749,21749,21749,21749
112,21681,21682,21682,21683,21684
113,22102,22108,22108,22110,22112
114,22603,22603,22599,22599,22599
115,22567,22580,22580,22567,22567
116,22482,22482,22497,22497,22497
117,21671,21671,21671,21671,21671
118,21767,21767,21767,21767,21767
119,22409,22431,22443,22431,22431
120,22360,22360,22358,22356,22350
121,22593,22593,22593,22593,22593
122,21723,21723,21723,21724,21724
123,21729,21729,21729,21729,21729
124,21682,21694,21694,21694,21694
125,21720,21720,21748,21753,21753
126,21676,21676,21676,21676,21676
127,21682,21682,21682,21682,21682
128,21767,21767,21767,21767,21767
129,22545,22545,22545,22545,22545
130,22617,22617,22617,22617,22617
131,21679,21677,21677,21677,21677
132,22580,22580,22580,22580,22580
133,21700,21701,21703,21705,21706
134,22501,22501,22501,22501,22501
135,21775,21766,21766,21780,21774
136,21670,21670,21670,21670,21670
137,21768,21769,21769,21769,21769
138,22570,22570,22571,22571,22570
139,21684,21684,21684,21684,21684
140,22476,22464,22464,22464,22464
141,22359,22359,22359,22359,22359
142,21767,21767,21767,21767,21767
143,22593,22593,22593,22593,22593
144,21682,21682,21682,21682,21681
145,22588,22587,22586,22586,22585
