0,3849,3850,3850,3853,3850
1,3366,3366,3366,3365,3366
2,3647,3646,3640,3642,3646
3,3365,3365,3365,3365,3365
4,3267,3267,3267,3267,3267
5,4011,4010,4008,4007,4006
6,3839,3839,3840,3840,3840
7,3350,3349,3349,3349,3349
8,3989,3989,3989,3989,3989
9,3788,3786,3788,3787,3785
10,3796,3798,3796,3799,3798
11,3888,3886,3886,3881,3880
12,3906,3908,3907,3884,3904
13,3794,3796,3797,3795,3795
14,4030,4030,4030,4030,4030
15,3997,3997,4002,4002,4002
16,4016,4016,4016,4016,4016
17,3208,3208,3208,3208,3208
18,3716,3715,3711,3710,3712
19,3267,3267,3267,3267,3267
20,3989,3989,3989,3989,3989
21,3208,3208,3208,3208,3208
22,3216,3216,3208,3216,3216
23,3208,3208,3208,3208,3208
24,3363,3363,3363,3363,3363
25,3989,3989,3989,3989,3989
26,3378,3379,3379,3378,3379
27,3216,3216,3216,3216,3208
28,4016,4016,4016,4016,4016
29,3208,3208,3208,3208,3208
30,3208,3208,3208,3208,3208
31,3267,3267,3267,3267,3267
32,3208,3208,3208,3208,3208
33,3363,3363,3363,3363,3362
34,3801,3804,3803,3800,3800
35,3812,3814,3814,3813,3814
36,3208,3208,3208,3208,3208
37,3989,3989,3989,3989,3989
38,3633,3633,3617,3626,3636
39,3871,3871,3869,3869,3867
40,3333,3333,3333,3333,3333
41,3846,3846,3846,3846,3846
42,3651,3655,3656,3656,3656
43,3208,3208,3208,3208,3208
44,4016,4016,4016,4016,4016
45,3847,3851,3850,3847,3850
46,4016,4016,4016,4016,4016
47,3847,3843,3845,3848,3844
48,3714,3715,3721,3713,3714
49,3341,3340,3339,3340,3340
50,3847,3846,3847,3847,3847
51,3208,3208,3208,3208,3208
52,3339,3339,3339,3339,3339
53,3370,3370,3370,3370,3370
54,3989,3989,3989,3989,3989
55,3208,3208,3208,3208,3208
56,3839,3839,3839,3839,3839
57,3847,3845,3845,3843,3844
58,3989,3989,3989,3989,3989
59,3216,3216,3216,3216,3216
60,3989,3989,3989,3989,3989
61,3208,3208,3208,3208,3208
62,3636,3620,3630,3639,3637
63,3818,3821,3821,3818,3818
64,3989,3989,3989,3989,3989
65,3364,3364,3364,3364,3364
66,4003,4003,4003,4003,4003
67,3267,3267,3267,3267,3267
68,3346,3346,3345,3340,3341
69,3364,3364,3364,3363,3363
70,3208,3208,3208,3208,3208
71,3336,3336,3336,3336,3336
72,3989,3989,3989,3989,3989
73,3801,3800,3800,3799,3799
74,3208,3208,3208,3208,3208
75,3819,3816,3816,3817,3801
76,4016,4016,4016,4016,4016
77,3208,3208,3208,3208,3208
78,3267,3267,3267,3267,3267
79,3332,3332,3332,3332,3332
80,4005,4005,4005,4005,4005
81,3208,3208,3208,3208,3208
82,3989,3989,3989,3989,3989
83,4016,4016,4016,4016,4016
84,3362,3362,3362,3363,3363
85,3840,3839,3839,3839,3840
86,3208,3208,3208,3208,3208
87,4016,4016,4016,4016,4016
88,3344,3344,3344,3344,3344
89,3839,3839,3839,3839,3839
90,3208,3208,3208,3208,3208
91,3852,3850,3849,3850,3854
92,3344,3344,3344,3344,3344
93,3846,3848,3851,3847,3845
94,3841,3841,3840,3840,3840
95,3708,3709,3710,3716,3709
96,3208,3208,3208,3208,3208
97,3331,3330,3330,3330,3329
98,3367,3365,3367,3367,3367
99,3338,3338,3338,3338,3338
100,3820,3824,3823,3822,3823
101,3366,3366,3366,3366,3366
102,3208,3208,3208,3208,3208
103,3383,3382,3383,3383,3384
104,3845,3845,3845,3845,3845
105,3364,3364,3364,3364,3364
106,3843,3843,3843,3843,3843
107,3208,3208,3208,3208,3208
108,3208,3208,3208,3208,3208
109,3846,3846,3846,3846,3846
110,3989,3997,3997,3997,3997
111,3381,3381,3380,3381,3381
112,3332,3332,3333,3333,3332
113,3807,3807,3807,3807,3807
114,3208,3208,3208,3208,3208
115,3989,3989,3989,3989,3989
116,3989,3989,3989,3989,3989
117,3344,3344,3344,3344,3344
118,4016,4016,4016,4016,4016
119,3208,3208,3208,3208,3208
120,3848,3848,3852,3851,3848
121,3989,3989,3989,3989,3989
122,3366,3366,3366,3366,3365
123,4016,4016,4016,4016,4016
124,4016,4016,4016,4016,4016
125,3989,3989,3989,3989,3989
126,4030,4030,4030,4030,4030
127,3989,3989,3989,3989,3989
128,4019,4019,4021,4021,4021
129,3267,3267,3267,3267,3267
130,3208,3208,3208,3208,3208
131,3365,3365,3365,3365,3365
132,3208,3208,3208,3208,3208
133,3333,3333,3333,3333,3333
134,3208,3208,3208,3208,3208
135,4016,4016,4016,4016,4016
136,3335,3334,3335,3335,3335
137,3335,3335,3335,3335,3335
138,3639,3646,3642,3647,3640
139,3846,3846,3846,3846,3846
140,3208,3208,3208,3208,3208
141,3267,3267,3267,3267,3267
142,3331,3331,3331,3331,3329
143,3267,3267,3267,3267,3267
144,3846,3846,3846,3846,3847
145,3672,3671,3672,3665,3666
