0,26220,26219,26222,26220,26221
1,26241,26244,26240,26240,26240
2,25870,25864,25859,25860,25864
3,26269,26268,26268,26268,26268
4,25703,25703,25703,25703,25703
5,26243,26243,26244,26243,26242
6,26218,26217,26218,26217,26218
7,26284,26284,26284,26285,26285
8,26000,26000,26000,26000,26000
9,26141,26138,26137,26136,26136
10,26177,26178,26171,26172,26173
11,26265,26260,26260,26259,26259
12,26243,26243,26244,26249,26249
13,26265,26264,26263,26264,26259
14,26000,26000,26000,26000,26000
15,26000,26000,26000,26000,26000
16,26000,26000,26000,26000,26000
17,25672,25672,25672,25672,25672
18,26090,26073,26085,26068,26066
19,25703,25703,25703,25703,25703
20,26000,26000,26000,26000,26000
21,25710,25710,25710,25710,25710
22,25701,25701,25701,25701,25701
23,25703,25703,25703,25703,25703
24,26268,26268,26268,26267,26267
25,26203,26203,26203,26203,26203
26,25972,25973,25971,25971,25972
27,25672,25672,25672,25672,25672
28,25809,25809,25809,25809,25809
29,25880,25880,25880,25837,25837
30,25692,25672,25691,25691,25691
31,25703,25703,25703,25703,25703
32,26000,26000,26000,26000,26000
33,26268,26269,26269,26269,26269
34,26186,26188,26188,26186,26184
35,26246,26245,26248,26247,26245
36,25683,25683,25683,25682,25682
37,26174,26174,26174,26174,26174
38,25826,25827,25825,25818,25824
39,26249,26249,26251,26250,26246
40,26288,26288,26288,26288,26288
41,26208,26208,26207,26204,26203
42,25855,25857,25855,25857,25856
43,26000,26000,26000,26000,26000
44,25809,25809,25809,25809,25809
45,26208,26201,26201,26200,26198
46,25809,25809,25809,25809,25809
47,26209,26209,26211,26208,26210
48,26014,26015,26013,26011,26010
49,26287,26288,26286,26286,26286
50,26233,26234,26234,26234,26234
51,25672,25672,25672,25672,25672
52,26288,26288,26288,26288,26288
53,25937,25938,25938,25938,25938
54,26000,26000,26000,26000,26000
55,25672,25672,25672,25672,25672
56,26221,26219,26222,26220,26218
57,26225,26226,26226,26224,26224
58,26203,26172,26172,26172,26172
59,26000,26000,26000,26000,26000
60,26000,26000,26000,26000,26000
61,25672,25672,25672,25672,25672
62,25829,25827,25820,25825,25827
63,26196,26198,26196,26193,26192
64,26000,26000,26000,26000,26000
65,26278,26278,26278,26279,26279
66,26000,26000,26000,26000,26000
67,25703,25703,25703,25703,25703
68,26281,26281,26281,26281,26281
69,26267,26267,26267,26268,26269
70,25680,25687,25687,25687,25687
71,26268,26268,26269,26269,26269
72,26203,26203,26203,26203,26203
73,26266,26260,26265,26265,26266
74,25703,25703,25703,25703,25703
75,26211,26208,26207,26207,26210
76,25809,25809,25809,25809,25809
77,25672,25672,25672,25672,25672
78,25703,25703,25703,25703,25703
79,26277,26277,26277,26277,26277
80,26000,26000,26000,26000,26000
81,25703,25703,25703,25703,25703
82,26000,26000,26000,26000,26000
83,25809,25809,25809,25809,25809
84,26242,26242,26242,26244,26243
85,26216,26213,26214,26214,26212
86,25672,25672,25672,25672,25672
87,25809,25809,25809,25809,25809
88,26289,26289,26289,26289,26289
89,26204,26207,26206,26207,26206
90,25703,25703,25703,25703,25703
91,26252,26252,26251,26249,26250
92,26289,26289,26289,26289,26289
93,26208,26210,26207,26208,26211
94,26212,26212,26211,26213,26214
95,26096,26092,26118,26102,26101
96,25672,25672,25672,25672,25672
97,26282,26282,26282,26282,26283
98,26133,26129,26134,26133,26133
99,26268,26269,26268,26269,26269
100,26212,26212,26212,26214,26216
101,26134,26134,26135,26135,26135
102,25686,25686,25686,25686,25686
103,25978,25977,25978,25978,25979
104,26197,26196,26196,26198,26199
105,26276,26277,26277,26277,26277
106,26193,26194,26192,26194,26201
107,25672,25672,25672,25672,25672
108,25703,25703,25703,25703,25703
109,26232,26232,26233,26233,26233
110,26000,26000,26000,26000,26000
111,26082,26082,26080,26081,26080
112,26282,26282,26282,26282,26282
113,26246,26249,26249,26247,26246
114,26000,26000,26000,26000,26000
115,26172,26172,26203,26173,26173
116,26000,26000,26000,26000,26000
117,26288,26288,26288,26288,26288
118,25809,25809,25809,25809,25809
119,25703,25703,25703,25703,25703
120,26196,26204,26197,26197,26196
121,26203,26203,26203,26203,26203
122,26241,26240,26244,26240,26239
123,25809,25809,25809,25809,25809
124,25809,25809,25809,25809,25809
125,26000,26000,26000,26000,26000
126,26000,26000,26000,26000,26000
127,26000,26000,26000,26000,26000
128,25833,25833,25858,25858,25858
129,25703,25703,25703,25703,25703
130,25710,25710,25710,25710,25710
131,26275,26275,26275,26276,26275
132,25703,25703,25703,25703,25703
133,26279,26279,26278,26278,26278
134,25703,25703,25703,25703,25703
135,26000,26000,26000,26000,26000
136,26281,26281,26282,26282,26282
137,26289,26289,26289,26289,26289
138,25894,25894,25891,25895,25891
139,26233,26233,26233,26231,26232
140,25703,25703,25703,25703,25703
141,25703,25703,25703,25703,25703
142,26271,26271,26271,26271,26271
143,25703,25703,25703,25703,25703
144,26220,26219,26219,26220,26218
145,25981,25980,25982,25974,25983
