9221,9351,9446,9238,9006,8618,8096,8071
9351,9446,9238,9006,8618,8096,8071,8041
9446,9238,9006,8618,8096,8071,8041,7846
9238,9006,8618,8096,8071,8041,7846,7761
9006,8618,8096,8071,8041,7846,7761,7400
8618,8096,8071,8041,7846,7761,7400,7163
8096,8071,8041,7846,7761,7400,7163,7046
8071,8041,7846,7761,7400,7163,7046,6828
8041,7846,7761,7400,7163,7046,6828,6728
7846,7761,7400,7163,7046,6828,6728,6728
7761,7400,7163,7046,6828,6728,6728,6698
7400,7163,7046,6828,6728,6728,6698,6527
7163,7046,6828,6728,6728,6698,6527,6083
7046,6828,6728,6728,6698,6527,6083,5894
6828,6728,6728,6698,6527,6083,5894,5844
6728,6728,6698,6527,6083,5894,5844,5865
6728,6698,6527,6083,5894,5844,5865,5894
6698,6527,6083,5894,5844,5865,5894,5839
6527,6083,5894,5844,5865,5894,5839,5718
6083,5894,5844,5865,5894,5839,5718,5658
5894,5844,5865,5894,5839,5718,5658,5653
5844,5865,5894,5839,5718,5658,5653,5506
5865,5894,5839,5718,5658,5653,5506,5511
5894,5839,5718,5658,5653,5506,5511,5606
5839,5718,5658,5653,5506,5511,5606,5532
5718,5658,5653,5506,5511,5606,5532,5532
5658,5653,5506,5511,5606,5532,5532,5508
5653,5506,5511,5606,5532,5532,5508,5533
5506,5511,5606,5532,5532,5508,5533,5574
5511,5606,5532,5532,5508,5533,5574,5473
5606,5532,5532,5508,5533,5574,5473,5508
5532,5532,5508,5533,5574,5473,5508,5608
5532,5508,5533,5574,5473,5508,5608,5703
5508,5533,5574,5473,5508,5608,5703,5775
5533,5574,5473,5508,5608,5703,5775,5858
5574,5473,5508,5608,5703,5775,5858,5874
5473,5508,5608,5703,5775,5858,5874,5941
5508,5608,5703,5775,5858,5874,5941,6039
5608,5703,5775,5858,5874,5941,6039,6045
5703,5775,5858,5874,5941,6039,6045,6043
5775,5858,5874,5941,6039,6045,6043,6088
5858,5874,5941,6039,6045,6043,6088,6153
5874,5941,6039,6045,6043,6088,6153,6228
5941,6039,6045,6043,6088,6153,6228,6233
6039,6045,6043,6088,6153,6228,6233,6236
6045,6043,6088,6153,6228,6233,6236,6156
6043,6088,6153,6228,6233,6236,6156,6236
6088,6153,6228,6233,6236,6156,6236,6188
6153,6228,6233,6236,6156,6236,6188,6132
6228,6233,6236,6156,6236,6188,6132,6135
6233,6236,6156,6236,6188,6132,6135,6026
6236,6156,6236,6188,6132,6135,6026,6118
6156,6236,6188,6132,6135,6026,6118,6059
6236,6188,6132,6135,6026,6118,6059,6128
6188,6132,6135,6026,6118,6059,6128,6128
6132,6135,6026,6118,6059,6128,6128,6225
6135,6026,6118,6059,6128,6128,6225,6167
6026,6118,6059,6128,6128,6225,6167,6257
6118,6059,6128,6128,6225,6167,6257,6257
6059,6128,6128,6225,6167,6257,6257,6197
6128,6128,6225,6167,6257,6257,6197,6188
6128,6225,6167,6257,6257,6197,6188,6243
6225,6167,6257,6257,6197,6188,6243,6283
6167,6257,6257,6197,6188,6243,6283,6333
6257,6257,6197,6188,6243,6283,6333,6373
6257,6197,6188,6243,6283,6333,6373,6433
6197,6188,6243,6283,6333,6373,6433,6433
6188,6243,6283,6333,6373,6433,6433,6465
6243,6283,6333,6373,6433,6433,6465,6515
6283,6333,6373,6433,6433,6465,6515,6613
6333,6373,6433,6433,6465,6515,6613,6638
6373,6433,6433,6465,6515,6613,6638,6632
6433,6433,6465,6515,6613,6638,6632,6657
6433,6465,6515,6613,6638,6632,6657,6707
6465,6515,6613,6638,6632,6657,6707,6707
6515,6613,6638,6632,6657,6707,6707,6790
6613,6638,6632,6657,6707,6707,6790,6885
6638,6632,6657,6707,6707,6790,6885,6855
6632,6657,6707,6707,6790,6885,6855,6810
6657,6707,6707,6790,6885,6855,6810,6835
6707,6707,6790,6885,6855,6810,6835,6855
6707,6790,6885,6855,6810,6835,6855,6985
6790,6885,6855,6810,6835,6855,6985,7045
6885,6855,6810,6835,6855,6985,7045,7135
6855,6810,6835,6855,6985,7045,7135,7250
6810,6835,6855,6985,7045,7135,7250,7258
6835,6855,6985,7045,7135,7250,7258,7237
6855,6985,7045,7135,7250,7258,7237,7235
6985,7045,7135,7250,7258,7237,7235,7270
7045,7135,7250,7258,7237,7235,7270,7270
7135,7250,7258,7237,7235,7270,7270,7275
7250,7258,7237,7235,7270,7270,7275,7202
7258,7237,7235,7270,7270,7275,7202,7145
7237,7235,7270,7270,7275,7202,7145,7140
7235,7270,7270,7275,7202,7145,7140,7118
7270,7270,7275,7202,7145,7140,7118,6943
7270,7275,7202,7145,7140,7118,6943,6928
7275,7202,7145,7140,7118,6943,6928,6883
7202,7145,7140,7118,6943,6928,6883,6881
7145,7140,7118,6943,6928,6883,6881,6900
7140,7118,6943,6928,6883,6881,6900,6915
7118,6943,6928,6883,6881,6900,6915,6965
6943,6928,6883,6881,6900,6915,6965,7075
6928,6883,6881,6900,6915,6965,7075,7120
6883,6881,6900,6915,6965,7075,7120,7020
6881,6900,6915,6965,7075,7120,7020,7010
6900,6915,6965,7075,7120,7020,7010,7020
6915,6965,7075,7120,7020,7010,7020,6895
6965,7075,7120,7020,7010,7020,6895,6870
7075,7120,7020,7010,7020,6895,6870,6780
7120,7020,7010,7020,6895,6870,6780,6785
7020,7010,7020,6895,6870,6780,6785,6730
7010,7020,6895,6870,6780,6785,6730,6719
7020,6895,6870,6780,6785,6730,6719,6725
6895,6870,6780,6785,6730,6719,6725,6665
6870,6780,6785,6730,6719,6725,6665,6670
6780,6785,6730,6719,6725,6665,6670,6632
6785,6730,6719,6725,6665,6670,6632,6563
6730,6719,6725,6665,6670,6632,6563,6567
6719,6725,6665,6670,6632,6563,6567,6562
6725,6665,6670,6632,6563,6567,6562,6608
6665,6670,6632,6563,6567,6562,6608,6608
6670,6632,6563,6567,6562,6608,6608,6719
6632,6563,6567,6562,6608,6608,6719,6842
6563,6567,6562,6608,6608,6719,6842,6842
6567,6562,6608,6608,6719,6842,6842,6892
6562,6608,6608,6719,6842,6842,6892,7027
6608,6608,6719,6842,6842,6892,7027,7037
6608,6719,6842,6842,6892,7027,7037,7027
6719,6842,6842,6892,7027,7037,7027,7042
6842,6842,6892,7027,7037,7027,7042,6985
6842,6892,7027,7037,7027,7042,6985,6920
6892,7027,7037,7027,7042,6985,6920,6872
7027,7037,7027,7042,6985,6920,6872,6900
7037,7027,7042,6985,6920,6872,6900,6915
7027,7042,6985,6920,6872,6900,6915,6880
7042,6985,6920,6872,6900,6915,6880,6845
6985,6920,6872,6900,6915,6880,6845,6769
6920,6872,6900,6915,6880,6845,6769,6689
6872,6900,6915,6880,6845,6769,6689,6694
6900,6915,6880,6845,6769,6689,6694,6719
6915,6880,6845,6769,6689,6694,6719,6714
6880,6845,6769,6689,6694,6719,6714,6729
6845,6769,6689,6694,6719,6714,6729,6726
6769,6689,6694,6719,6714,6729,6726,6687
6689,6694,6719,6714,6729,6726,6687,6662
6694,6719,6714,6729,6726,6687,6662,6652
6719,6714,6729,6726,6687,6662,6652,6687
6714,6729,6726,6687,6662,6652,6687,6717
6729,6726,6687,6662,6652,6687,6717,6719
6726,6687,6662,6652,6687,6717,6719,6780
6687,6662,6652,6687,6717,6719,6780,6717
6662,6652,6687,6717,6719,6780,6717,6674
6652,6687,6717,6719,6780,6717,6674,6689
6687,6717,6719,6780,6717,6674,6689,6719
6717,6719,6780,6717,6674,6689,6719,6755
6719,6780,6717,6674,6689,6719,6755,6825
6780,6717,6674,6689,6719,6755,6825,6894
6717,6674,6689,6719,6755,6825,6894,7551
6674,6689,6719,6755,6825,6894,7551,7783
6689,6719,6755,6825,6894,7551,7783,8000
6719,6755,6825,6894,7551,7783,8000,8131
6755,6825,6894,7551,7783,8000,8131,8404
6825,6894,7551,7783,8000,8131,8404,8520
6894,7551,7783,8000,8131,8404,8520,8540
7551,7783,8000,8131,8404,8520,8540,8591
7783,8000,8131,8404,8520,8540,8591,8626
8000,8131,8404,8520,8540,8591,8626,8452
8131,8404,8520,8540,8591,8626,8452,8223
8404,8520,8540,8591,8626,8452,8223,8150
8520,8540,8591,8626,8452,8223,8150,8055
8540,8591,8626,8452,8223,8150,8055,8070
8591,8626,8452,8223,8150,8055,8070,7675
8626,8452,8223,8150,8055,8070,7675,7605
8452,8223,8150,8055,8070,7675,7605,7520
8223,8150,8055,8070,7675,7605,7520,7435
8150,8055,8070,7675,7605,7520,7435,7245
8055,8070,7675,7605,7520,7435,7245,7190
8070,7675,7605,7520,7435,7245,7190,7090
7675,7605,7520,7435,7245,7190,7090,7028
7605,7520,7435,7245,7190,7090,7028,6923
7520,7435,7245,7190,7090,7028,6923,7113
7435,7245,7190,7090,7028,6923,7113,7188
7245,7190,7090,7028,6923,7113,7188,7113
7190,7090,7028,6923,7113,7188,7113,7133
7090,7028,6923,7113,7188,7113,7133,7213
7028,6923,7113,7188,7113,7133,7213,7295
6923,7113,7188,7113,7133,7213,7295,7288
7113,7188,7113,7133,7213,7295,7288,7354
7188,7113,7133,7213,7295,7288,7354,7423
7113,7133,7213,7295,7288,7354,7423,7556
7133,7213,7295,7288,7354,7423,7556,7597
7213,7295,7288,7354,7423,7556,7597,7474
7295,7288,7354,7423,7556,7597,7474,7500
7288,7354,7423,7556,7597,7474,7500,7453
7354,7423,7556,7597,7474,7500,7453,7345
7423,7556,7597,7474,7500,7453,7345,7273
7556,7597,7474,7500,7453,7345,7273,7273
7597,7474,7500,7453,7345,7273,7273,7189
7474,7500,7453,7345,7273,7273,7189,7173
7500,7453,7345,7273,7273,7189,7173,7102
