27091,27121,27121,27131,27166,27164,27161,27196
27121,27121,27131,27166,27164,27161,27196,27201
27121,27131,27166,27164,27161,27196,27201,27201
27131,27166,27164,27161,27196,27201,27201,27236
27166,27164,27161,27196,27201,27201,27236,27203
27164,27161,27196,27201,27201,27236,27203,27198
27161,27196,27201,27201,27236,27203,27198,27208
27196,27201,27201,27236,27203,27198,27208,27220
27201,27201,27236,27203,27198,27208,27220,27218
27201,27236,27203,27198,27208,27220,27218,27218
27236,27203,27198,27208,27220,27218,27218,27218
27203,27198,27208,27220,27218,27218,27218,27243
27198,27208,27220,27218,27218,27218,27243,27241
27208,27220,27218,27218,27218,27243,27241,27241
27220,27218,27218,27218,27243,27241,27241,27243
27218,27218,27218,27243,27241,27241,27243,27254
27218,27218,27243,27241,27241,27243,27254,27251
27218,27243,27241,27241,27243,27254,27251,27248
27243,27241,27241,27243,27254,27251,27248,27262
27241,27241,27243,27254,27251,27248,27262,27242
27241,27243,27254,27251,27248,27262,27242,27242
27243,27254,27251,27248,27262,27242,27242,27248
27254,27251,27248,27262,27242,27242,27248,27282
27251,27248,27262,27242,27242,27248,27282,27259
27248,27262,27242,27242,27248,27282,27259,27282
27262,27242,27242,27248,27282,27259,27282,27282
27242,27242,27248,27282,27259,27282,27282,27245
27242,27248,27282,27259,27282,27282,27245,27245
27248,27282,27259,27282,27282,27245,27245,27264
27282,27259,27282,27282,27245,27245,27264,27254
27259,27282,27282,27245,27245,27264,27254,27251
27282,27282,27245,27245,27264,27254,27251,27251
27282,27245,27245,27264,27254,27251,27251,27229
27245,27245,27264,27254,27251,27251,27229,27222
27245,27264,27254,27251,27251,27229,27222,27214
27264,27254,27251,27251,27229,27222,27214,27238
27254,27251,27251,27229,27222,27214,27238,27238
27251,27251,27229,27222,27214,27238,27238,27238
27251,27229,27222,27214,27238,27238,27238,27285
27229,27222,27214,27238,27238,27238,27285,27206
27222,27214,27238,27238,27238,27285,27206,27194
27214,27238,27238,27238,27285,27206,27194,27194
27238,27238,27238,27285,27206,27194,27194,27216
27238,27238,27285,27206,27194,27194,27216,27216
27238,27285,27206,27194,27194,27216,27216,27190
27285,27206,27194,27194,27216,27216,27190,27193
27206,27194,27194,27216,27216,27190,27193,27243
27194,27194,27216,27216,27190,27193,27243,27018
27194,27216,27216,27190,27193,27243,27018,26998
27216,27216,27190,27193,27243,27018,26998,27006
27216,27190,27193,27243,27018,26998,27006,27006
27190,27193,27243,27018,26998,27006,27006,27006
27193,27243,27018,26998,27006,27006,27006,27006
27243,27018,26998,27006,27006,27006,27006,27026
27018,26998,27006,27006,27006,27006,27026,27026
26998,27006,27006,27006,27006,27026,27026,27041
27006,27006,27006,27006,27026,27026,27041,27066
27006,27006,27006,27026,27026,27041,27066,27061
27006,27006,27026,27026,27041,27066,27061,27061
27006,27026,27026,27041,27066,27061,27061,27081
27026,27026,27041,27066,27061,27061,27081,27014
27026,27041,27066,27061,27061,27081,27014,27009
27041,27066,27061,27061,27081,27014,27009,27004
27066,27061,27061,27081,27014,27009,27004,27004
27061,27061,27081,27014,27009,27004,27004,27006
27061,27081,27014,27009,27004,27004,27006,26996
27081,27014,27009,27004,27004,27006,26996,27031
27014,27009,27004,27004,27006,26996,27031,27082
27009,27004,27004,27006,26996,27031,27082,27096
27004,27004,27006,26996,27031,27082,27096,27117
27004,27006,26996,27031,27082,27096,27117,27107
27006,26996,27031,27082,27096,27117,27107,27096
