15954,16010,15987,15940,16224,16243,16257,16435
16010,15987,15940,16224,16243,16257,16435,16477
15987,15940,16224,16243,16257,16435,16477,16509
15940,16224,16243,16257,16435,16477,16509,16696
16224,16243,16257,16435,16477,16509,16696,16524
16243,16257,16435,16477,16509,16696,16524,16491
16257,16435,16477,16509,16696,16524,16491,16552
16435,16477,16509,16696,16524,16491,16552,16524
16477,16509,16696,16524,16491,16552,16524,16429
16509,16696,16524,16491,16552,16524,16429,16429
16696,16524,16491,16552,16524,16429,16429,16307
16524,16491,16552,16524,16429,16429,16307,16200
16491,16552,16524,16429,16429,16307,16200,16080
16552,16524,16429,16429,16307,16200,16080,15981
16524,16429,16429,16307,16200,16080,15981,15738
16429,16429,16307,16200,16080,15981,15738,15636
16429,16307,16200,16080,15981,15738,15636,15632
16307,16200,16080,15981,15738,15636,15632,15575
16200,16080,15981,15738,15636,15632,15575,15298
16080,15981,15738,15636,15632,15575,15298,15391
15981,15738,15636,15632,15575,15298,15391,15242
15738,15636,15632,15575,15298,15391,15242,15243
15636,15632,15575,15298,15391,15242,15243,15288
15632,15575,15298,15391,15242,15243,15288,15437
15575,15298,15391,15242,15243,15288,15437,15101
15298,15391,15242,15243,15288,15437,15101,15101
15391,15242,15243,15288,15437,15101,15101,14569
15242,15243,15288,15437,15101,15101,14569,14522
15243,15288,15437,15101,15101,14569,14522,14238
15288,15437,15101,15101,14569,14522,14238,14201
15437,15101,15101,14569,14522,14238,14201,14111
15101,15101,14569,14522,14238,14201,14111,13921
15101,14569,14522,14238,14201,14111,13921,13781
14569,14522,14238,14201,14111,13921,13781,13686
14522,14238,14201,14111,13921,13781,13686,13614
14238,14201,14111,13921,13781,13686,13614,13590
14201,14111,13921,13781,13686,13614,13590,13719
14111,13921,13781,13686,13614,13590,13719,13733
13921,13781,13686,13614,13590,13719,13733,13641
13781,13686,13614,13590,13719,13733,13641,13526
13686,13614,13590,13719,13733,13641,13526,13906
13614,13590,13719,13733,13641,13526,13906,14086
13590,13719,13733,13641,13526,13906,14086,14278
13719,13733,13641,13526,13906,14086,14278,14333
13733,13641,13526,13906,14086,14278,14333,14311
13641,13526,13906,14086,14278,14333,14311,14453
13526,13906,14086,14278,14333,14311,14453,15175
13906,14086,14278,14333,14311,14453,15175,15228
14086,14278,14333,14311,14453,15175,15228,15260
14278,14333,14311,14453,15175,15228,15260,15392
14333,14311,14453,15175,15228,15260,15392,15444
